address,amount
0x10f30fb50d5556b3eff6518045739034ef0e4515,15000
0x1f98f5deb986f37cccffcc17977a2d2c41dd63f7,15000
0xdd52567685913afdc28dd3641e266135b64497f4,15000
0x802cb888988ae3c73c92dd752a73f1636108dede,15000
0x8f1f3489f1a48ffdf519a3cfde52450ceb853429,15000
0x5b5b12d7efd58d67503c6173f080b218b85ecb60,15000
0xe3306212216349d254fcdb86321be98f87797891,15000
0x25b526749da913936728bb509dc4b34c9d1de04e,15000
0x7dd7da40c9f76e04cb9e3906fc81f68c51b4e897,15000
0xca3b322b28bc891a5e312029cb70a2945799de4c,15000
0x858ae2178b98a18d870541ea6d252f862a38a536,15000
0x0c6f5fb4d40038f72b1d6c621779d4f36834e2d1,15000
0xd07c747cd11ef895af40635583af87d713cff7a3,15000
0x90f48d928b5a0cecd394d953f9e8216812dc8e61,15000
0xd6b11be36aff9a0c4840d8db242b4c9ad4a0da4b,15000
0x123ad36810587fd369db248c37cb3721c74c5adf,15000
0xcac14ebd7ca0cccb6892176181404b75e3b4f8d1,15000
0xc776b44e4d149d28f9f4358e800f6c22ea523f08,15000
0x8ac2f66c7f01902dffb4c5a5262fc55e6018c311,15000
0x2d11ec21ece3af652617b4560bc78e751589e898,15000
0x6c9449a3b7bd604e12e9407460643f1dfbd9fff7,15000
0xb381af1efaddf2e58e0eab10cb0b11ca6961748d,15000
0xeaa5d9d6e242af87232cd724eee1e4e5b15191bc,15000
0xe8cc44a58ab1d4aa312967e97b0af6b5b72e58fa,15000
0xcb57a3651519ea03c5b39bc2da22fe3615d76a86,15000
0x6aa907a45f987dacf2e913f89a219dfa2f298538,15000
0xbc649b6ce65a4e30c668980cae29741b04bef879,15000
0xfdaa640dbe84704849036908348daf3790f1054f,15000
0x8263b9543fb3f2d17ff53f3f5f33a1e628f80d48,15000
0x266dff3154ffb88c3d84c72497caf25ca4836cc1,15000
0xf11c8f0fefa229df3c41f0b90c00d64c50c0e30a,15000
0xf55454a5f3a61d706dd4bcce2656b557f8405f45,15000
0x251f0e17916552c562e57947f1daaa7b6c9effb9,15000
0xc34003a00c5bcd4b0ebc4e70407ca7867f6596ab,15000
0x6f4448522745e5cc2d77a67a837d980b4e8bef00,15000
0xc0ffd899878de5b9cf026e269a12fb2195b7ae89,15000
0x4ddd805b8d79ce6d6e08e9b3f2a1338a6372dbe1,15000
0xc71e942c70d225bd2d810515748dc0fb1610f37e,15000
0x0d5150702d9958cc7cebe5178de389c8aa4bd789,15000
0xc1b63029165accbe1c735cc73aab34db80565b50,15000
0x428e74e73c4f7005d842eb5f9fb7ff807e0eb280,15000
0x793deb15fef0c446d549ff0d59f03044e4178806,15000
0x52accb02c41b51574c970a6964b1346800458672,15000
0x0ed79a4b4ef45a3434da1be39fe8399b2fc6b297,15000
0xb918eb0b921dcb5bbd4704cb2b3862c1cb20af01,15000
0xea44ef92db9f2439bcf71cc98555ba9181ee6f97,15000
0xd775cc594cd593e33a123987704c682b0bd90fb6,15000
0xdc58fe77224180af0260f71b9fd686fcb2ba24f5,15000
0xb22b42c75237cd428ca9547a424e144b8ac86a77,15000
0x032902308647492d016a33617cf04fecd3d6f37b,15000
0x7a30b1c6d2bd093e0264d6e402121feeb605884f,15000
0x2629c5cfb1d5b3b0f5ce3d3e77978a479fdfc5ca,15000
0x20821c242ea181ab9e340ec30b2b21214b3a3c29,15000
0xc0249614b39a1f9594481737ec95e6c1c4aa7040,15000
0x981b68d6e2d0b35a6ec29ac51426956dcfdf0883,15000
0x87fb0860847878df108820ba8e671d3d70726f41,15000
0x0adce16b34f48f85ede74b6fb233e5e34a799484,15000
0x4553adf10645595685885cdfd3de0cc42b86c9e2,15000
0xa70249dff541e4b3b318c1c3ec3b7e0b0a495328,15000
0x36d19c759a4091883e7755337fb0ff360bcd45e5,15000
0x512d41c0df4a0fbfdf9e8ebb1fc0df4067f68f8d,15000
0x323a99c71c62038d37a7bbe6bd05555fe81e6949,15000
0x3ce300784a09d3e9da9930e6d31fed03628cae75,15000
0x8e16d4d5bbb3de8212861062a4ea83bfe703553c,15000
0xbea06222e795a01864d2665d56067e3a3fb6b4ce,15000
0xa3d2a15067b77474ccc87956c0e9b0d8b1936d39,15000
0x36853452a97da57e9372397a59a4648d05829481,15000
0xff7499d285046e2811c864ebb5143e921ec55a82,15000
0x31c22b6479047d4b5ae25cfc693777530536aed7,15000
0x4daf1ef2e0fc3c345806bfeb26cc6b9d76424e93,15000
0x5cc07d7bf85aa78ed2437dc8d91bd38e5011fd01,15000
0x085aec9f4fd44794a0489fee13bbb75f0ac6ed18,15000
0x8e9096d1cdd2c514b9b3d6a032f8a360c3fc40dd,15000
0xa48f896e9e3c07979d256af3f85dc100d3b792f2,15000
0x6ec76b9bdd96a48427ee0143b13a39293f1fb8e3,15000
0xdaedc4c8407013595c8948a851fcac5e4f780e8b,15000
0x112daff7576e205e2bc60ec6330d11471ca7f215,15000
0x330f589312f6c63d7a301921e725da983493489c,15000
0x9efadc19664eaa3027d8ddad2c43aa040a3f1a0c,15000
0x0bd05ac069485ef145128bc14a5cc19226299a56,15000
0xf9b4ff92bae928725fb11816fa30e49da5126aee,15000
0x4a9cdc7e6bdfd64f9c2805b93e48d1a78003f6d5,15000
0xd118c9e81e615339f1fa0687c425bc18aa6ce592,15000
0x1066302cef21f2eb51441bda2a37e05911159a50,15000
0x342c69b7bd8089dfdaf8d0a463e288d65e166409,15000
0x8174dbc5c3b9a2a4e0ec91d3d9e170481856361b,15000
0xaf1849f5bd59aee4c4c074c7c4641edac91dc9bc,15000
0x8ffa383c4063353c24dabcdfa6f3f409335a89a0,15000
0x6e90cb78a6e059a476704fd67dae0939194deb6e,15000
0x3b68e4cdf1fd7421b49f759444733861a8b47acb,15000
0xdb59f34c0a03c896d468c616d1525f1a03995269,15000
0x1a1d954e8612fdab8cc0f35b23cdeccfd50bbc37,15000
0xf07f2658a880775152abf0361b05da81c0cc29ee,15000
0xf8da198f0269a2c2aa7a09804eb2dfcc7c16534a,15000
0x0d20a275e9ce66e1feb0cc2529f9e5cebb5f34c9,15000
0x6e9f862ee9f1a125102c6acc99ce3be14a9abd28,15000
0xd325d317b8e9802e2aa9fa7c036394b15f4ec888,15000
0x44b4759da2ef5ec25e0292f509f87af6b43bbd61,15000
0x803d2635096890e183896dff6de226f9bd77c35a,15000
0xc2353d1923b8e6324943537a5c3d867da24e0475,15000
0xaf8e9d53b9f8586cb068113cd51a1cae51368b79,15000
0xb3de8175c8c1a2830c2fc50f74aeabf676b5253c,15000
0x15fd9897fbdfce4287db13a02f9b0218d96dfd58,15000
0xd42896a8f389503f6044d1a8c39a7dd3063eef66,15000
0x28ed651457a37246e30f091deee1e3d27219649f,15000
0xcb28bf6ebc8de7ef7653481b2e37cf52ef1275cf,15000
0x2310c5ea03da84f9d160b4a8e099a4b01d647af6,15000
0xc2b5a65026995027a03bb18cc911cea346b98438,15000
0x2e60fb35e024fbf6374b1a77348d55ef02f94a8c,15000
0x9f7926e7e8818503c49a914fe004c2990b738a81,15000
0x5d652760cef458649b245d9f11c0a7b62752b4a8,15000
0xfa7966504e7b7a00ca2acba97fe16ad63362207e,15000
0xdbc02398ce5fccd7e7f271eb370b166e05e91642,15000
0xcae09ef7823f892f4cddf1a9c5d85465e83908f6,15000
0xc3b4ddfb927df0f65d25ad38e919bc08472071e7,15000
0x87565911bc5e45b0b701823c0107f43aea74df38,15000
0x87cf0a25e5623f6305e738ec96779b15acc82ec2,15000
0xdc53c7a221fc25b4b7715920bc61acd169d90a45,15000
0xf9caff7dcfbb03a7b6c0d71a2fc285bbe1b56ada,15000
0xed27eba4e868cf8b14d3c3cc636569fe291255a9,15000
0xb1d229511b39294516d5fecb618d8f1df7fa58b1,15000
0xbed674ceb9d10389086c173e826da226053e1a14,15000
0x70ae5ce5fdcbbcdf19c5c1b32fa7823fc348a9fe,15000
0x71abb4a0d7643c2f19ec39a7706dc06004678c0f,15000
0xe2c1b97ef20e563e7209f68557f35cca8c31ac83,15000
0x8b75480193040e89216125998e02b06c2fce3a9a,15000
0x4ea7e4be0e1944bcdbb5cb37e7bad5fe79d364af,15000
0x79b713931d1b34cc92e669c59a4ded7538955125,15000
0x2382766623848f0c6bf9916b4e71401f61150b5e,15000
0xfdcfa597e0740c168ba008dc3be1a8fb57e461f9,15000
0x948db945da0def188a21f1603782c53a6dac6e5a,15000
0xe7a467e5fe20d9397a458776f331ee8a782d2aa8,15000
0xc8be5ac03c974bfcc78ccc2f7c9f4b10398e2d96,15000
0x89374ee8259670ddb22a15d902cbfaa375d85a57,15000
0x24a9a0746efcf79d893222b1f5f0c817a0a7b08a,15000
0x206a56a05dfc6da87177beae9fd7dd1e7608a4cf,15000
0x8fb159ce2f6f0964ddca075c9c99b735d4cf05d2,15000
0x0494df8e967205b2d985d196889fcbaab2bf6624,15000
0x116e5e6bdba5fa384715f47c56e8c62e7159a723,15000
0x4f2961919408eee1967fc09bdb251e62ab8589b7,15000
0xd925c58d3826c62da7467054baa2ce2871db05cf,15000
0x367955906f0ea72beaf8def27b928c9969df800e,15000
0x9b3bf3859d9488f95a90ed7a4674d45c863a2114,15000
0xecd2dca606b0c49292aee8a24de553b71bb9cf88,15000
0x6690f321e9fbb90fe50c1b6006c6bb82927292c8,15000
0x3f0ba71658f94c868b45a1936046bc072648480f,15000
0x5005dc6bae3f3b4755a04de52fe9520add1e40f1,15000
0xc296c9f482068d8dcfa017e06793aac0df119dbc,15000
0xb0d2fbbf9097dedd8e1f904f11266bd1a22860ea,15000
0xcaf17578c9abfc1bddc71f05c79bb18f1b27f84e,15000
0x2d2fbb68dc12f013ace086e1c69f684cf6a07d2d,15000
0xdf32a01f21321153bd40bd6ab47ab1abfe16e069,15000
0xa3cc40dbee4ddb05ffe8490b50c451fd7768edc6,15000
0x68cadb215a120ac685924ca5288486aff57b1ce1,15000
0x80fac6330f5aa59015877f8002aff597d5a224b2,15000
0xe05b6485551c4dd997b89edef53d0ccc13046374,15000
0xc039ac7c9f94d3b537a4ef062e9b800f1d327682,15000
0x19c5b8d55f17e9b25930cb0675c727c468027e7c,15000
0xb18e3b506d00db1c9ffe5b71491bafc958df94c3,15000
0xf35f4fa08342e72f116969c0eb8208572bed3171,15000
0x3bc755876a3b047b8cc99a2b4cba2208ca63ceb0,15000
0x80fa91b56f195cd39f4da3eac0c722e167f315c6,15000
0xfa5ba262d8fbe3c61f7d4e336e8a271f4b51ed3f,15000
0xa78036247958adde0642510d2c8155b8f548c20c,15000
0x38714e66adf670c4fa409a4bfe180f1677c70158,15000
0x5c7d8a37318a0cf7a5cb5a46d6dca263ff0e0104,15000
0xb82c590caa6e0031a47a07e7fc9715e64529c1f9,15000
0x7c7cb6012b7fdbc8e982d9f1860c1c3dd05c74f4,15000
0xd2b72c6b6106dd8180ef4774d6483afce8f95fe7,15000
0x710c8d1dc27c41236b2dfd4b2ef1ce883f7df822,15000
0x4321e30d12eb2329ad3e90f8381ae2a1f0f8251b,15000
0x17df33067d52d2e662fd03f337aa7d6861309a00,15000
0x5a159db925f196310511b8ccdd2d83f17d237620,15000
0x20d729513d9e67465f6a23ff368aa1fd2c7707a9,15000
0x9ace3b9d273a235c7e766d01ee19a935997e28e0,15000
0x48f1d49585f824c042dd6e8b42bc5f5e992c2671,15000
0x3364b9b6b8768f851d725f52fc1da7aa8171d796,15000
0x3e0d565e0313024f28766b031546d9bdc13165c9,15000
0x284a7183e8e5c117a4121631fb37da0f032a03e3,15000
0xe3ddc339771c44386d7cb5bf0aac51075f17176a,15000
0x46054e40fdb446710df4d8bfef58dc3094a08e8e,15000
0x6fb1a62be0d24deeb4b92c35fd8afaf744eec863,15000
0xdadd8079cc6bf330a1e34be0b06052ad9dfb4baa,15000
0xcc64cc6a47421dc4030dbe9fd4e0a15b38079f47,15000
0x05974a5e889089637b6acd41f32a498538763cff,15000
0x35be5b95adbf9e4bb80f895d907c8fdf5f59cdae,15000
0x7c24e768ca6845ae4267b6fbea069fe8630470e8,15000
0x492c42f715f3cfbddc95aa19bea5ef62c4ea7a6f,15000
0x98a45c11db4d6594d878c18c1d7462f067aca3b8,15000
0xaa55f8238871914d6af1ae776a2b7aafb5b3fb41,15000
0xc5c2ed5473dfc73fdb0490685fc6874618cc6715,15000
0xa67af8e46bc9be9e213ec54f83e8b5bcbb656c83,15000
0x4ad09037cfd0eb0eb5da7851b0fda1ffb96256b9,15000
0x8443175792cfc93cb12a85a31c7ae1a9ca75687a,15000
0xd277566062ca7e9f612d3132012844c2051166f5,15000
0xcddd9ee7989b863fd0f1f668e3c6e851ecb22d84,15000
0xc8bb6b2df39e8d1584533a4b0a2f3c49d126dc28,15000
0x76b6d4a86902a52d756b872d0af8de94235c08c5,15000
0x74d9613f1556d38cd8cef25a73954635f6958f73,15000
0x75e3206703a5d84f25687a58ced64948a60c68cf,15000
0xe5e216f5db859d7fd1cb6a469a87840d2aca73a1,15000
0x2f2fe570926b2027e072855a7af092e57a3a6194,15000
0x23eef831905b6a22005855f42bbf283aef0c4920,15000
0x11f81581ff01293e87b261163918dfe9e87d3536,15000
0x3d3b6a0858aebc2d26470613a720e336967288de,15000
0x81aa3bc20cb9577121a57bb1452039fccdb6e1ef,15000
0x5fc0ff73ca3c5c4847c38a4b11b64b20246ec485,15000
0xbfbb3b67868639dcc28f6d83646a1b51827f3779,15000
0xc306c6e488f98e64b9175bdcd83ab761aaa74f9c,15000
0x1d98dd99517f6dac13faa7ee22944940836f24ad,15000
0x2018d6e9cbf2961d20874904df6f25c76acf110f,15000
0xb22653380cc7abf880d0d4192bc90131a0774e47,15000
0xe074ad4bfe4d3397fdbc18d823942b826f820087,15000
0xc18f1db3320ca333fcd1d757f3cc0c8b94623be1,15000
0x97cd3cbf01a8053cb9cce406e4f430ef9002cd7a,15000
0x769ffc74f1e4c727a3c57a9b8e1ab4aeb0e9a799,15000
0xfe0eeb095199e62d2a33f5999dbfa5f4e4151ac4,15000
0x8e7b7af4830540f24ff7bebfb1d234ae1ccd87a4,15000
0xba4ae543d55a1cbcdf436d3876f9d09af42dd643,15000
0x4143270120baa01bbdd8c8ee93ee8248bae4b6be,15000
0x8c9f9f615c0f299fe345ff2dd09f5d198d7d49d2,15000
0x07287ac8e83c465b27cf03f9e9a11fbdc9c3db34,15000
0xca07d5347ef567979c21418e87418047294496f2,15000
0x4724baa60c178bcec706b534482791739a55f83f,15000
0x3f93601e44569900d1170cb02164f9b8689b4f91,15000
0x0eb377bf4b7fd39a2258e3ae56671957cd092ac0,15000
0xc3ea1436ff8597d2ab253b7edf8def849f306bea,15000
0x98a352336cef67caca386c2544efa6e4272635b8,15000
0x2e666e4aae7ffd267af59f0f3ab8d74856410d45,15000
0x9e50407f618ad70b20d559f608dcdab20cee71e0,15000
0x20e43e8741886e2438c60672fd9d674bbcd770e1,15000
0xd24d108d1d98fab59dab310bc240e4bb23a8ea47,15000
0x43bb99217936080bfa655c3975d96b7cc8f11565,15000
0x8b3851671b63c2f4b30ffb48e02065809ee87974,15000
0xd04ba70c54b01dc2660182d1779da96f66d4eb89,15000
0x653080d2e2da375f7216ee600a07dd3a1d9987ed,15000
0x33f435b2f885c95e1c254eada52eb2aed1280543,15000
0x0747236f49c506546e790b77cd7a2368c63925e4,15000
0xdec4e28d30d9f2da56debc762019f9b24f1bfe46,15000
0x1417f7f98b7b7517644a01dac3bf5dda94680c26,15000
0x6f3e80f164998f515201c4ed0c0ad339d5cf95f2,15000
0xc63a8ea1528e62c91d0d96c6b5853a8b0838fdb0,15000
0x511611659990eb3f9be11c5779754b9344c071f8,15000
0xeeebb629c25e1daa59856972ad5a39d4ab2de8c8,15000
0x690ad90d967a04fcdb4dece07234d285ed981f34,15000
0x7e1b8759a07fc688c41393071b216c1e5fe3d540,15000
0xfaa0a7de2d426bfa85f790dd43f2efde56ecb747,15000
0x9be7a8badf16468d20aad9452b97c7bfa5c0c8e5,15000
0x7107d9e0259fe16a09327b485f3f40ff839a264d,15000
0x80db6a587eef0a32fa8499463192a5a67cbb34d1,15000
0x15836baaa871e95dba738cd3cf7d4e2112fec754,15000
0x42cace8442b18124d81eb87c26590e865c708c50,15000
0x43c4ecd5b9cc97c0534757106bc575efccdbca87,15000
0x8ee254d69e063b7ff42242623b25a6b2bbee2c8e,15000
0xff5eaed7cc639e5ddd6afc2acf39844ea7955dbe,15000
0xa3644a89dda61fd62cce302d8e24696d04dbd011,15000
0xefa3d4be5ef1adbeb1632a2a82b5fdbc133a153a,15000
0x981530e290dc561ad74ffe7bdf2c2e9ad289eddd,15000
0x63e5116a7648a87b3d8ea00cd85a5d9adce41047,15000
0xf7b0cd9c74c4025264d273ccddb2d20e2ce40dde,15000
0x94a9285957caa6908afcd3118c68db931fdedbfa,15000
0x2bd1e3b8f91ca8f7d41ca912223ce99ec744250b,15000
0x56e4fb5ffb74ac62918caf6002088b0a3d202ab8,15000
0x005f717413070a4ee8134d3433524ded8ad658b1,15000
0x31d36d203b5d057df7e6674494e6cfa57a66a062,15000
0xd71a8407b896d4dccafbc114acf9562adfa11921,15000
0x35ef9e3e5c3debb910566293f7a747287a7d642f,15000
0xd5e8200870c298403814aac6079c200c24b7bfa1,15000
0x03c80e9c6b8ddfa5c06851388c0934b9a47d142c,15000
0xa47a1195ceb0f6de416a7a5dadecce0b37de731e,15000
0xc230881c4e07b75d608a8625278ef685a5ac880e,15000
0xdc47d07d217f29295836864a90b096405dee4a70,15000
0xff704db2b16b50e31272ba8e731d2d65bd2754b2,15000
0x29b7fee992ae2fec09dc6c5376c05855507f427a,15000
0x809d3b0ff776dab648865494360bc4e1290cf46b,15000
0x0f3ef2de97c8c15a7a3f7d7a07bdeed52514717e,15000
0xf3594b0b41122e96cbfafd9ff3006954f9e2e131,15000
0x8ae9796ade4cf200f7339658dacc63a67e092ad4,15000
0x9799ece68d9e41052d9346f0deda3f3afb33071b,15000
0x439a86edc104e094c14404ffaa9148dc94dc3dd0,15000
0x8a3aa3a3f0f3bf0ea18ee083c5abdc62765d2a9c,15000
0x58ebc6f90a78ce0bfa56f3dbaab1da4ad11c20ba,15000
0x0f9f80111d3b2f1a947c610bd2bbde0bb309aac1,15000
0x4462bf56d963b43d6069856adc4e874fa17aa07d,15000
0x52745c887fcb6b173dabe8b8aa35f3ad2c81b190,15000
0x3dbec7eefd430ba0c27398eb8441ce5450cc3987,15000
0xd8fc6d7169c7638b2e68bceaf7eda2a87aed95ec,15000
0x355a53c0e7f7b954dee2f5b5c4b78957244b2e2e,15000
0x1094d62992829178c7665e2a36eaf75974062221,15000
0xd9a76c0d3189a38a5cd10f8fa1030b55f9d6799b,15000
0x3d85d3e30d580aa076b93a035c19458140f26d04,15000
0x400fd0b9786f1d230749f10719dd8c95aab1d0da,15000
0xa1971f162d7749626c9f3cbfcb7343d8134c0f4f,15000
0x5cd7745255cdb8b9ea65f2d08ddea0444995d9a1,15000
0x25b49481c263976d549deefeb037f2fbe2bf14cd,15000
0x737f8880d2f6ef725211173405c13b28cb20051c,15000
0x7d5da12c4100f9d1858ebdc550c81ce1d6858848,15000
0x83bf4ed92d67383883ddb808c1a8432df1cc1156,15000
0x3b786f002789f3b0015ca6be94e85c86bf0e27ef,15000
0x0a01c341e69472ba84fe2cf696c532caf9b4890f,15000
0x1ca19d90198fc3f652327bfc3cd7a4716459caac,15000
0xc1929369ab4f765ba7244b0b416273daadba4470,15000
0x23823b7f05f46507ccb8c8f621c0ecc94086d27c,15000
0x4e4c78c55bfd9dc41d94da995b2b492a20c27ff4,15000
0x3e804892d9cde4cbcb326a15b472dd19bfc5b5bf,15000
0xb73f87541b72b1221038ef7da4ea5445344dd8af,15000
0x69cf3b27299f4e24637ffc2a4e57df2dec2b43a8,15000
0x0e6e50f4f393e24914ce7cdab18c795d61520f18,15000
0x1594fb286266304154ee6d47f525884ea62eff4f,15000
0xf0a23d505aed265d607404eba1657c52913f8867,15000
0xb57768600fc274f96da8b5ef9b1605fa3c1a0b94,15000
0x99acde0088690cf87e78d991c808cd10c5423815,15000
0x3f3c762f085804c779ed71e4d413982004c2e266,15000
0x8a4e63b84cbe4e872d31952e760c02ec172476b6,15000
0xddb1b7d131fadc650ac597f37131a6f43c9e1aa1,15000
0x1727d5cc630818d4f65cbf7ad3b2e80511d3f7f9,15000
0x829fed7d22d2b674951dc923b903237307aa2fac,15000
0xd33137fae5a3f4d7bc6ec811832379f41fc029fb,15000
0xfb9e34228f3cf4639c724a20368b574ae0be8276,15000
0xf9c03a8c9ddff55b56618dc6c080c61a47cf8ba1,15000
0xeb2cc956fca434349d8200aa1c79051d8060a704,15000
0x50d8c323f8ee610006236a62c4eb1bff64b31985,15000
0xb78fe2d6efcc4d24e8133bd652700778ce2994e3,15000
0x4db54c0c1e299eea14f2a4660e983772fed8184b,15000
0x87bc08f98c59100d1750199e0d2d1e175d588b8c,15000
0xa411c8faa35f141d940a913928d97ca3850b749a,15000
0x27544ec0c7fd5e26dfea8614109bc1baed972a8a,15000
0xe697247ae710433aefc18c9b81eaf8ecf7f17686,15000
0x820f5aaa00b3cce7780c8d4bdc2a33a7eacf85f5,15000
0x77a74989f58059e6e3158c12cf531106badd93c2,15000
0x550ac624f9e5dc7180f65cfa2f39423519cf700b,15000
0xc8092b4f9bb53239dd209b51cdc2efedc4806e26,15000
0xad6763331f80d23396028870e9d9b4a8432236c4,15000
0xbdd643714247073da60d7787b3c3940c852d16e4,15000
0xc1a3912cb14a26644afa38c0729c439cacc24d81,15000
0xcfaaf40e015a7698980c476f56e75fbeffb28cc7,15000
0x899322901ffd4607ff2dabbb063b4efe3294da38,15000
0xe2ecfc50dc19f81b36bd406b7bc9df9e247bd390,15000
0x261bae47bf4b55bb9595b9aab7b7332b4ab87b46,15000
0x055ec223e5952ee2ff945d84615cfcd0840f80df,15000
0xbd5bcb6fb17aed1400bab7e7929aca2ba5b1c381,15000
0xefcfe88e08652a3a16c26449e2e25c1ba8ecc1cd,15000
0x09bd9be42cf3e88878fbe319074739b093cdc84d,15000
0xd24b5cba4286a86add1a1f419a80572ff8b028e7,15000
0xf78cd9501ea69856baf8d98c27c3b8cafbeab03f,15000
0x3e84105185c76dd92dd8fdff173d984e8b44f6bc,15000
0xd76b521fde9234f48f536d122b8b59b21b21a7d2,15000
0xb9d3d0d523be3fea572b7354f7fb97a8f8a64381,15000
0x2382fd716d12a2a740e04081a848093751e290ba,15000
0x4a69efb7f68156929da3233157c2f3584edd6c4b,15000
0x3a861232e94e73665a536485dd87b1826d47b315,15000
0xca6565f72a6788b0aa55f41e1efcd9c55fbb4b9a,15000
0x036480314b47de564806857fca47893038f47cef,15000
0x175be56dff00c809a70feaba19c6ab083efa7497,15000
0xd5881df23405fb3669af4e484b4923e89bab0ffb,15000
0x33473195c164a7662bcd325f5767c8cce941732b,15000
0xf93d2d5c30f47566a45fc46eb0b7080ec41bd562,15000
0x11e006eaa83659d97756d26f4a0b5e83c5a7cf77,15000
0x26fd0e5e3aeebaf4b6b5b4ba45464cab889cd20f,15000
0x3dd34bbc2785667f00a8853310ab4976d3fdda4b,15000
0x332780759ced8ec17dd3f9b8354fa6098eb40e3b,15000
0x567154e2f77c62280662c090e34979048f6abf31,15000
0x843994f64023ecc34201347732d8f5effb7df1cc,15000
0xc7ac6bf0d07bd2f0c2c0f55e3ca5ffa8ffda40d8,15000
0x6fd63e496a2255e2195623e36861590a99784c4c,15000
0x066ff2b479b7509196fa4b40e254644cf5096bab,15000
0xf784f11bab76dd71e377fb07925ca94c8782a546,15000
0x0162b4cbcb3aa8a79e2248573e9dc6c99ac0a277,15000
0x9cbd0382d61d367c22a057630574415be50d5acb,15000
0x00c97cd6fdf5aedd1f397fb7d0b9510d91660b00,15000
0xc50ed1260af411e3fc0edef53be040f0c39dd033,15000
0x88c66e48f20e598ab2133766c627bbaacf7c62c9,15000
0x8b4434df89896d28e8bb1f4b8fa1591bf494ec96,15000
0x68f9f46272e1b690f03446a0a01782c13d39decd,15000
0xe2f9579516d89057ea1927a3eb049f0e75ba18b7,15000
0x83282da106e68f7500e85f8d0d6ad63d1cf99210,15000
0x4c86916a1c55ee1daee49bfd4f3fb2b05291d817,15000
0x0dd009850e9c9c234dcc1681d1e6a2bbcd487112,15000
0xdd04fb8d39391b4114d35bcb15b0c8bb2bd06601,15000
0x1a9d7274096787f8bb025aea535b1bc89d24280e,15000
0x833485c6430a6ab73a1e28f3b84d6d70304fe804,15000
0xdac570cea38dec21de4305fef8d146aadd42b90b,15000
0x5a585b62eef7ddf2b7a4ce15488c8177a1ccea09,15000
0x3f4e2d1d1d3ea3492dcb12e8aa848bf3745f975d,15000
0x9ed0367689ba810e842dae4504624eac6e32e7d4,15000
0x481da1e7c87c4c9d62ccd433a2f3719b3cef0670,15000
0x7a22a5ed63afc7a72b897bfde1763f5549690a0f,15000
0x2862e19d11f73378fa302cc9dbbb2d782ca9d2b2,15000
0x4ddfcc73ff5518a918eaabbdbbdfe9e3b08b7e9a,15000
0xf31c63f9a33d832528ac9e40a9b51946ed3acf7c,15000
0xf26eef92a0aca12d5f239b1de6ee19150443b3ff,15000
0x00fcd69431a0f746ee3ecf1fd026ede9d6da6bc3,15000
0x16d47e4e52f1301653487344d7f991553c9eaf58,15000
0x19937c51ca1a1b5239ef2c1bbf6012df134938b0,15000
0x8896a7d8d7910edd2108ebef1d3cef8d1bee5fbd,15000
0xa3e15427bfe6a8a09c07891f5b0ce6f57da0c479,15000
0x6ad10e82bcba1eea0bd82a4bebf2b2152c3f8cde,15000
0x51ec7a9546789936bc10a617e4c1fffb9ce847d5,15000
0x61a8121b05de381b70f7e23154d4b76163d7e215,15000
0x655f4d44d81142ca5825642d03ee5a307be52a4e,15000
0x495057073f7fee1389256c25ac6c029298840d0d,15000
0xfa26ad4dc57ff09c89282e0989b98c9bd9f159d1,15000
0x54d20a1d776c5fff83e7d246a678c7d3411833d6,15000
0x6e55226b7884ce3f5bde802ffb5fb5c082ba5a11,15000
0x76a7c72bb5c38fbbc1de1192a8baa1b472650edc,15000
0x6c296dd838210bc7b2aaa17cc7c4624616dd8c10,15000
0xd587000fcb4fa94ba9f7100e141b008a3b11056e,15000
0x3b38596305a6ca4f2064e96369ad475afa9c35aa,15000
0x9e5a1cb993b5057933f64c61428cd8f4bda0696e,15000
